Property_ID,Host_ID,Listing_Name,Location,Total_Reviews,Positive_Reviews,Negative_Reviews,Avg_Sentiment_Score,Cleanliness_Rating,Communication_Rating,Checkin_Rating,Location_Rating,Value_Rating,Advantages,Disadvantages,Suggestions,Suggestion_Sources
860144682682633827,36377252,"Entire rental unit in Paris, France","Paris, Île-de-France, France",9,9,0,1.0,5.0,5.0,5.0,4.8,4.9,Very Clean (2x); Great Location (1x); Great Host (1x); Will Return (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
8631590,14015494,"Entire serviced apartment in Paris, France","Paris, Île-de-France, France",24,21,3,0.75,4.7,4.9,4.8,4.8,4.5,Responsive Host (6x); Highly Recommend (4x); Will Return (4x); Great Location (3x); Good Bed (2x),Too Small (3x); Hard To Find (2x); Too Hot (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Hard To Find]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***",How to become a Superhost - Resource Center - Airbnb | How to take great photos for your listing - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
863543654332792232,10438434,"Entire rental unit in Paris, France","Paris, Île-de-France, France",16,16,0,1.0,5.0,5.0,5.0,5.0,5.0,Responsive Host (4x); Highly Recommend (4x); Quiet Area (3x); Walkable (3x); Well Equipped (3x),Noise Street (2x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
867251904464621937,509554688,"Entire rental unit in Paris, France","Paris, Île-de-France, France",22,22,0,1.0,5.0,5.0,5.0,5.0,4.8,Highly Recommend (4x); Spacious (4x); Will Return (4x); Perfect Stay (3x); Quiet Area (3x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
867954663383174821,333680462,"Entire rental unit in Paris, France","Paris, Île-de-France, France",4,4,0,1.0,5.0,5.0,5.0,5.0,5.0,Will Return (2x); Perfect Stay (1x); Responsive Host (1x); Beautiful Place (1x); Great Location (1x),No issues identified,No issues identified - keep up the great work!,
875302382893584111,71681849,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.833,4.7,5.0,4.9,5.0,4.6,Responsive Host (7x); Will Return (5x); Highly Recommend (5x); Walkable (4x); Well Equipped (3x),Noise General (2x); Noise Neighbors (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Noise Neighbors]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
878966607307161685,3309080,"Entire rental unit in Paris, France","Paris, Île-de-France, France",9,9,0,0.962,4.3,4.8,4.8,5.0,4.6,Great Location (3x); Spacious (2x); Responsive Host (2x); Great Host (2x); Highly Recommend (2x),Noise Street (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
879623872449678928,201038010,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,21,3,0.765,4.8,4.7,4.8,5.0,4.6,Great Location (5x); Spacious (4x); Responsive Host (3x); Highly Recommend (3x); Walkable (2x),Dirty General (1x); Dirty Bedding (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Dirty Bedding]: Diana always starts by stripping the beds and other linens. “It’s better to have spare sets of clean sheets and towels for same-day turnarounds,” she says. “Big, fluffy towels take forever to dry, and it slows you down.”",Clean like a pro with these expert tips - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
880462047308507179,512353870,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.984,4.9,5.0,4.9,5.0,4.7,Responsive Host (6x); Will Return (6x); Great Location (4x); Great Host (2x); Very Clean (2x),Too Small (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb
888814135532522875,505866708,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Responsive Host (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,
895521,4771838,"Entire rental unit in Paris, France","Paris, Île-de-France, France",48,48,0,1.0,4.9,4.9,4.9,5.0,4.8,Great Host (10x); Responsive Host (9x); Will Return (9x); Highly Recommend (8x); Great Location (6x),No issues identified,No issues identified - keep up the great work!,
895542393093451174,515543871,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.849,4.9,4.9,4.8,5.0,4.8,Very Comfortable (8x); Highly Recommend (7x); Great Location (6x); Will Return (5x); Responsive Host (5x),No issues identified,No issues identified - keep up the great work!,
905073834849720489,349842184,"Entire rental unit in Paris, France","Paris, Île-de-France, France",8,7,1,0.805,5.0,5.0,5.0,5.0,4.9,Will Return (3x); Walkable (2x); Beautiful Place (2x); Highly Recommend (2x); Very Comfortable (2x),No issues identified,No issues identified - keep up the great work!,
908599895151427699,484292568,"Entire condo in Paris, France","Paris, Île-de-France, France",13,13,0,1.0,4.6,4.8,4.8,5.0,4.8,Will Return (4x); Responsive Host (3x); Well Equipped (3x); Spacious (3x); Very Comfortable (2x),Dirty General (1x); Safety Concerns (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Safety Concerns]: Smoke and carbon monoxide (CO) alarms save lives. That’s why we’re on a mission to get alarms into as many listings as possible. We strongly urge hosts to install smoke and carbon monoxide alarms in spaces that use fuel-burning appliances, test them regularly, and make sure their listing description is up to date. Check out preparing your listing with safety essentials for more information.",Home safety: Smoke and carbon monoxide alarms - Airbnb Help Center | Make check-in and checkout easy – Resource Centre – Airbnb
916384800669857974,43165461,"Entire rental unit in Paris, France","Paris, Île-de-France, France",3,3,0,0.999,5.0,4.7,5.0,5.0,5.0,Walkable (2x); Great Host (1x); Very Comfortable (1x); Great Location (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,
916548506166106797,89584510,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (2x); Good Value (1x),No issues identified,No issues identified - keep up the great work!,
918028641397240870,494957630,"Entire apartment in Paris, France","Paris, Île-de-France, France",23,23,0,1.0,5.0,5.0,4.9,5.0,4.8,Highly Recommend (9x); Perfect Stay (8x); Well Equipped (7x); Very Comfortable (6x); Responsive Host (6x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
922305187538410260,35703414,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.996,4.9,4.9,4.9,4.9,4.9,Highly Recommend (8x); Walkable (6x); Spacious (5x); Well Equipped (5x); Responsive Host (5x),Too Small (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb
922376104841989198,522137539,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,1.0,4.9,5.0,4.8,4.9,4.9,Spacious (6x); Will Return (5x); Highly Recommend (5x); Very Comfortable (4x); Great Location (2x),No issues identified,No issues identified - keep up the great work!,
927955989840054947,523604549,"Entire rental unit in Paris, France","Paris, Île-de-France, France",10,9,1,0.839,4.6,5.0,4.8,5.0,4.8,Spacious (3x); Responsive Host (2x); Quiet Area (1x); Central (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
928138738909811498,238483475,"Entire rental unit in Paris, France","Paris, Île-de-France, France",7,7,0,1.0,5.0,4.7,4.9,4.9,4.6,Responsive Host (2x); Very Clean (2x); Great Location (1x); Walkable (1x),No issues identified,No issues identified - keep up the great work!,
928851697118320254,50502817,"Entire rental unit in Paris, France","Paris, Île-de-France, France",16,14,2,0.738,4.1,4.7,4.2,4.7,4.4,Well Equipped (4x); Quiet Area (4x); Great Location (2x); Responsive Host (2x); Highly Recommend (2x),Dirty General (2x),[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.,Make check-in and checkout easy – Resource Centre – Airbnb
931096000157615057,524475545,"Entire rental unit in Paris, France","Paris, Île-de-France, France",17,17,0,0.974,4.7,4.9,4.9,4.9,4.8,Highly Recommend (3x); Great Location (2x); Quiet Area (1x); Friendly Host (1x),No issues identified,No issues identified - keep up the great work!,
933097140796606465,28284294,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.981,5.0,5.0,4.9,4.9,4.8,Spacious (7x); Quiet Area (4x); Will Return (4x); Very Clean (3x); Great Communication (3x),No issues identified,No issues identified - keep up the great work!,
935959220110718350,81457001,"Entire rental unit in Paris, France","Paris, Île-de-France, France",23,23,0,0.996,4.6,5.0,5.0,5.0,4.8,Great Location (7x); Responsive Host (6x); Highly Recommend (3x); Very Comfortable (3x); Well Equipped (3x),No issues identified,No issues identified - keep up the great work!,
940497189024183408,593333778,"Entire rental unit in Paris, France","Paris, Île-de-France, France",23,23,0,0.985,4.8,4.8,4.7,4.8,4.6,Great Location (6x); Responsive Host (5x); Walkable (4x); Spacious (4x); Very Comfortable (3x),Noise General (2x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
942717054581788258,34605063,"Entire rental unit in Paris, France","Paris, Île-de-France, France",6,4,2,0.353,4.0,4.7,5.0,4.8,4.2,Spacious (2x); Great Location (2x); Great Communication (1x); Walkable (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
955524227634888106,209934555,"Room in Paris, France","Paris, Île-de-France, France",24,24,0,0.97,4.8,5.0,4.9,5.0,4.8,Highly Recommend (6x); Very Comfortable (5x); Responsive Host (4x); Perfect Stay (2x); Great Location (2x),Bugs Pests (1x); Hot Water Issues (1x),"[Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Hot Water Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",Confirming amenities - Airbnb Help Center | Ratings for homes - Airbnb Help Center
9649701,3879238,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.846,5.0,5.0,5.0,5.0,4.8,Will Return (6x); Highly Recommend (5x); Very Comfortable (4x); Very Clean (4x); Great Location (4x),Too Small (2x); Noise General (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",How to take great photos for your listing - Resource Center - Airbnb | Ground rules for home guests - Airbnb Help Center
971596620411993159,15038055,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Great Location (1x); Well Equipped (1x); Great Kitchen (1x),No issues identified,No issues identified - keep up the great work!,
977321902144631961,118526516,"Entire rental unit in Paris, France","Paris, Île-de-France, France",22,20,2,0.815,4.5,4.9,4.9,4.9,4.5,Responsive Host (5x); Highly Recommend (4x); Great Location (4x); Good Value (3x); Quiet Area (2x),Dirty General (1x),[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.,Make check-in and checkout easy – Resource Centre – Airbnb
981074066947579180,176815192,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Beautiful Place (1x); Highly Recommend (1x); Will Return (1x),No issues identified,No issues identified - keep up the great work!,
981788918854763014,40038394,"Entire rental unit in Paris, France","Paris, Île-de-France, France",7,7,0,1.0,5.0,5.0,5.0,5.0,4.7,Highly Recommend (2x); Quiet Area (1x); Beautiful Place (1x); Will Return (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
988408450813290217,6766653,"Entire loft in Paris, France","Paris, Île-de-France, France",3,3,0,1.0,5.0,5.0,5.0,5.0,4.7,Beautiful Place (1x); Perfect Stay (1x); Responsive Host (1x); Very Comfortable (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,
988997751082860469,4424807,"Entire rental unit in Paris, France","Paris, Île-de-France, France",23,21,2,0.827,5.0,4.8,4.9,5.0,4.7,Walkable (7x); Great Location (6x); Very Clean (4x); Highly Recommend (3x); Well Equipped (3x),No issues identified,No issues identified - keep up the great work!,
992797316026832361,32370794,"Entire rental unit in Paris, France","Paris, Île-de-France, France",8,8,0,0.996,4.9,5.0,5.0,5.0,4.6,Responsive Host (4x); Highly Recommend (2x); Very Clean (2x); Great Location (1x); Perfect Stay (1x),Hot Water Issues (1x),"[Hot Water Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",Confirming amenities - Airbnb Help Center
994835099986963495,47331392,"Entire rental unit in Paris, France","Paris, Île-de-France, France",21,20,1,0.913,5.0,5.0,5.0,5.0,5.0,Well Equipped (4x); Very Clean (4x); Very Comfortable (3x); Quiet Area (3x); Highly Recommend (2x),No issues identified,No issues identified - keep up the great work!,
